Procurement Vendor ID (Mandatory for 1° Tier Vendor)	Supplier Name	Country	VAT Number	Subcontractos	Is there further sub-contracting to second or third tier vendors? If so please provide the full names and full address of 2nd or 3rd tier vendors	PO Number (if  first tier vendor) or ICA-DOU (if IBM entity or IBM Subsidiary)	Family code	PO/BSAP/ICA/DOU full description	Briefly describe the type of services/data processing activity performed by the Vendor	Service Caegory was identified (Y/N)	In what category is the Vendor s Service Description ? (using the categories in GSAR (Global Solution Architecture Repository))	PO Status	Start Date	End Date	PO/ICA Amount  (not mandatory - free text)	Business Unit that provide the services through this vendor (free text )	Requester/Approver Name	Customer identified	Please identify the Customer(s) or Account(s) under the PO	NOTE	Is the PO GDPR Relevant?	Market	Market note	Action Owner	Data Input Completed? Yes/No/Partial.	Next Person to chase		Should the PO be closed immediately? Yes or No.
1000134841	AT&T GLOBAL NETWORK SERV ESPANA SL	SPAIN	ESB82263161	No	N/A	4603237858	H3	H3  -  TELECOMM  -  TRANSPORT SERVICES (AT&T ONLY)  -  T69-  INTERNAL (IGA) - POWER 9 OFFNET A	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ALBERTO VICENTE	Yes	All customer		Yes	SPAIN	Yes	Yes				
1000134841	AT&T GLOBAL NETWORK SERV ESPANA SL	SPAIN	ESB82263161	No	N/A	4603237859	H3	H3  -  TELECOMM  -  TRANSPORT SERVICES (AT&T ONLY)  -  T69-  INTERNAL (IGA) - POWER 9 OFFNET A	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ALBERTO VICENTE	Yes	All customer		Yes	SPAIN	Yes	Yes				
1000134841	AT&T GLOBAL NETWORK SERV ESPANA SL	SPAIN	ESB82263161	No	N/A	4603237860	H3	H3  -  TELECOMM  -  TRANSPORT SERVICES (AT&T ONLY)  -  T69-  INTERNAL (IGA) - POWER 9 OFFNET A	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ALBERTO VICENTE	Yes	All customer		Yes	SPAIN	Yes	Yes				
1000134841	AT&T GLOBAL NETWORK SERV ESPANA SL	SPAIN	ESB82263161	No	N/A	4603238052	H3	H3  -  TELECOMM  -  TRANSPORT SERVICES (AT&T ONLY)  -  T69-  INTERNAL (IGA) - POWER 9 OFFNET A	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ALBERTO VICENTE	Yes	All customer		Yes	SPAIN	Yes	Yes				
1000134841	AT&T GLOBAL NETWORK SERV ESPANA SL	SPAIN	ESB82263161	No	N/A	4603238053	H3	H3  -  TELECOMM  -  TRANSPORT SERVICES (AT&T ONLY)  -  T69-  INTERNAL (IGA) - POWER 9 OFFNET A	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ALBERTO VICENTE	Yes	All customer		Yes	SPAIN	Yes	Yes				
1000134841	AT&T GLOBAL NETWORK SERV ESPANA SL	SPAIN	ESB82263161	No	N/A	4603238477	H3	H3  -  TELECOMM  -  TRANSPORT SERVICES (AT&T ONLY)  -  T69-  INTERNAL (IGA) - POWER 9 - T69-  I	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	EVA PANIAGUA	Yes	IBM		Yes	SPAIN	Yes	Yes				
1000134841	AT&T GLOBAL NETWORK SERV ESPANA SL	SPAIN	ESB82263161	No	N/A	4603238482	H3	H3  -  TELECOMM  -  TRANSPORT SERVICES (AT&T ONLY)  -  T69-  INTERNAL (IGA) -  MSA - T69-  INTE	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	EVA PANIAGUA	Yes	IBM		Yes	SPAIN	Yes	Yes				
1000134841	AT&T GLOBAL NETWORK SERV ESPANA SL	SPAIN	ESB82263161	No	N/A	4603239698	H3	H3  -  TELECOMM  -  TRANSPORT SERVICES (AT&T ONLY)  -  T69-  INTERNAL (IGA) - OFFNET - T69-  IN	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	EVA PANIAGUA	Yes	IBM		Yes	SPAIN	Yes	Yes				
1000134841	AT&T GLOBAL NETWORK SERV ESPANA SL	SPAIN	ESB82263161	No	N/A	4603240903	H3	H3  -  TELECOMM  -  TRANSPORT SERVICES (AT&T ONLY)  -  T69-  INTERNAL (IGA) - POWER 9 OFFNET A	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	PEDRO BLANCO GAR         CIA	Yes	Equifax		Yes	SPAIN	Yes	Yes				
1000134841	AT&T GLOBAL NETWORK SERV ESPANA SL	SPAIN	ESB82263161	No	N/A	4603257126	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  LÍNEA 200 MBPS DAS DOMESTIC PRIVATE LINE	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ELIA QUESADA CA          MPOS	Yes	All BCRS Customers		Yes	SPAIN	Yes	Yes				
1000069455	TELEFONICA DE ESPANA SAU	SPAIN	ESA82018474	No	N/A	4603082821	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  MACROLAN DIVERSIFICADA 10 MBPS LA MUÑOZA	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ALBERTO VICENTE	Yes	All customer		Yes	SPAIN	Yes	Yes				
1000069455	TELEFONICA DE ESPANA SAU	SPAIN	ESA82018474	No	N/A	4603164087	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  LINEAS Y CIRCUTOS PARA CLIENTS GTS-SO -	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ALBERTO VICENTE	Yes	All customer		Yes	SPAIN	Yes	Yes				
1000069455	TELEFONICA DE ESPANA SAU	SPAIN	ESA82018474	No	N/A	4603245665	H3	H3  -  TELECOMM  -  VOICE TRANSPORT  -  S28- VOICE SERVICES WITHIN COUNTRIES AND	Voice Services	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	EVA PANIAGUA	Yes	IBM		Yes	SPAIN	Yes	Yes				
1000144356	EXPERIS MANPOWERGROUP SL	SPAIN	ESB82062266	No	N/A	4603245448	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  E37- IMACS BREAKFIX WORKSTATION REFRES	Extent 3rd Level	Yes	Mobility Services Delivery; Managed Mobility and Workplace Support Services	Open	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	GUILLERMO GARROTE	Yes	SOL MELIA		Yes	SPAIN	Yes	Yes				
1000365778	CISCO INTERNATIONAL LTD	SPAIN	GB938856562	No	N/A	4603281935	H4	H4  -  CONNECTIVITY  -  NETWORK MAINTENANCE  -  PRTNR SS 8X5XNBD NEXUS 93180YC-EX BUN]51	Network Maintenance / Replacing Parts provision	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ANDRES GARCIA-LEG        AZ RU	Yes	France Telecom		Yes	SPAIN	Yes	Yes				
1000036371	SUMINISTROS IMPORTACIONES Y	SPAIN		No	N/A	4603218672	H2	H2  -  IT PROD/SVC/MNT  -  LIFE CYCLE MANAGEMENT  -  E37- IMACS BREAKFIX WORKSTATION REFRES	BF adicionales	Yes	MCCS-Service Desk; Workplace Support Services	Open	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	GUILLERMO GARROTE	Yes	POOL WSS-DeskSide	IGS Project Number: I00605	Yes	SPAIN	Yes	Yes				
1000435918	CORREOS TELECOM SA	SPAIN		No	N/A	4603107251	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  SERVICIOS WAN (1 X 10 GE + 3 X 4FC) ENT	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ALBERTO VICENTE	Yes	All customer		Yes	SPAIN	Yes	Yes				
1000435918	CORREOS TELECOM SA	SPAIN		No	N/A	4603243489	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  LINEA 1GB CPD C.NAC. A CPD GLOBAL SWITCH	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ALBERTO VICENTE	Yes	All customer		Yes	SPAIN	Yes	Yes				
1000391334	MAVERSA SISTEMAS DE MANTENIMIENTO	SPAIN	ESB85995843	No	N/A	4603169494	H4	H4  -  CONNECTIVITY  -  DAS PON & WIRELESS SERVICES  -  LAN/WAN NETWORK NON BASELINE OVERTIME -	Wireless Services	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JESUS MARTINEZ B         RAVO	Yes	All BCRS Customers		Yes	SPAIN	Yes	Yes				
1000391334	MAVERSA SISTEMAS DE MANTENIMIENTO	SPAIN	ESB85995843	No	N/A	4603280619	H4	H4  -  CONNECTIVITY  -  N/A - USE S31  -  DATA CENTER SERVICES - DATA CENTER SERVI	Data Centre Connectivity Services	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LUIS FERRUZ RUI          Z	Yes	All customer		Yes	SPAIN	Yes	Yes				
1000335311	RICOH ESPANA SL	SPAIN	ESB82080177	No	N/A	4603233093	H2	H2  -  IT PROD/SVC/MNT  -  NETWORK MANAGED PRT SVCS  -  SERVICIOS DE IMPRESION	SERVICIOS DE IMPRESION	Yes	Systems Management Operations like (1) Integrated Service Management and Governance; (2) Portable Storage Media; (3) System Operations and (4) Systems Management Integration	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	DAVID GONZALEZ A         GUADO	Yes	Interno	IGS Project Number: I02219	Yes	SPAIN	Yes	Yes				
1000038884	BT ESPANA CIA SERVICIOS GLOBALES	SPAIN	ESA80448194	No	N/A	4603159504	H3	H3  -  TELECOMM  -  TOLL FREE  -  T57- TOLL FREE LONG DISTANCE AND LOCAL C	T57- TOLL FREE LONG DISTANCE AND LOCAL C	Service Desc. Suggestions to be extended	IGA	OPEN	1/1/2016	12/31/2017	N/A	GTS INFRA SVCS	EVA PANIAGUA	Yes	IBM		Yes	SPAIN	Yes	Yes				
1000038884	BT ESPANA CIA SERVICIOS GLOBALES	SPAIN	ESA80448194	No	N/A	4603243870	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  ACCESOS INTERNET TORREJÓN-EDEN REAL QUAN	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JOSE TINOCO BLA          NCO	Yes	All BCRS Customers		Yes	SPAIN	Yes	Yes				
1000038884	BT ESPANA CIA SERVICIOS GLOBALES	SPAIN	ESA80448194	No	N/A	4603244284	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  RENEWAL PO: 4603158822 YEAR 2017. 1 GBPS	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ELIA QUESADA CA          MPOS	Yes	All BCRS Customers		Yes	SPAIN	Yes	Yes				
1000038884	BT ESPANA CIA SERVICIOS GLOBALES	SPAIN	ESA80448194	No	N/A	4603245659	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  AÑO 1 - AÑO 1 PF PROA NUMBER:: N/A CONT	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	WOLFRAM KISKER	Yes	Altamira		Yes	SPAIN	Yes	yes				
1000038884	BT ESPANA CIA SERVICIOS GLOBALES	SPAIN	ESA80448194	No	N/A	4603265763	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  UPLIFT OF PO 4603245659 :  AÑO 1 - UPLIF	Internet Data Access	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	FRANCISCO GUIJARRO	Yes	Produban		Yes	SPAIN	Yes	Yes				
1000413612	CECABANK SA	SPAIN	ESA86436011	No	N/A	4603207167	H3	H3  -  TELECOMM  -  DATA TRANSPORT (NON AT&T)  -  RED Y COMUNICACIONES TERADATA Y ETL DE L	RED Y COMUNICACIONES TERADATA Y ETL DE L	Yes	Managed Network Services	OPEN	6/1/2016	12/31/2017	N/A	GTS INFRA SVCS	PEDRO EMETERIO	Yes	Liberbank		Yes	SPAIN	Yes	Yes				
1000142879	VODAFONE ESPANA SAU	SPAIN		No	N/A	4603244713	H3	H3  -  TELECOMM  -  N/A - USE S28  -  S29- VOICE SERVICES BETWEEN COUNTRIES AN	Voice Services	Yes	Managed Network Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	EVA PANIAGUA	Yes	IBM		Yes	SPAIN	Yes	Yes				
1000036259	SECURITAS SEGURIDAD ESPANA SA	SPAIN	ESA79252219	No	N/A	4603245382	S	S  -  SECURITY  -  SECURITY SERVICES-INT  -  SAN FRUITOS SECURITY MANAGEMENT SERVICES	Security in CPD	Yes	Security Services; Managed & Cloud Delivery	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JUAN AZNAR ARIA          S	Yes	IBM		Yes	SPAIN	Yes	Yes				
1000036259	SECURITAS SEGURIDAD ESPANA SA	SPAIN	ESA79252219	No	N/A	4603245533	S	S  -  SECURITY  -  SECURITY SERVICES-INT  -  SAN JUST SECURITY MANAGEMENT SERVICES 20	Security in CPD	Yes	Security Services; Managed & Cloud Delivery	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JUAN AZNAR ARIA          S	Yes	IBM	IGS Project Number: P999999	Yes	SPAIN	Yes	Yes				
1000420524	WESTCON GROUP OPERATIONS LTD	SPAIN	ESW0068654C	No	N/A	4603278763	H4	H4  -  CONNECTIVITY  -  NETWORK MAINTENANCE  -  RENEWAL SERVICE. BLUETOUCH PARTNER SUPPO	Network Maintenance / Replacing Parts provision	Yes	Managed Network Services	OPEN	5/22/2017	5/22/2018	N/A	GTS INFRA SVCS	JOSE ESCOBEDO F          IESTA	Yes	CORREOS Y TEL.		Yes	SPAIN	Yes	Yes				
1000036037	SPECIALIST COMPUTER CENTRES	SPAIN	ESB81644387	No	N/A	4603260393	H4	H4  -  CONNECTIVITY  -  NETWORK MAINTENANCE  -  PRTNR SUP 24X7X4 CATALYST 2960-X 24 GIGE	Network Maintenance / Replacing Parts provision	Yes	Managed Network Services	OPEN	2/21/2017	2/20/2020	N/A	GTS INFRA SVCS	JOSE GRANADOS	No			Yes	SPAIN	Yes	No				
1000440032	NIT TECHNOLOGIES SPRL	BELGIUM	BE0597741714	N/A	N/A	4603266574	S	S  -  SECURITY  -  SECURITY SERVICES-INT  -  W04THE PURCHASE ORDER IS BEING PLACED A	Building security services at IBM  Data center  Twins in Bastogne (Belgium) for the period 01/04/17 ---> 30/06/17 (Q2 2017)	Yes	Infrastructure and Resiliency; Disaster Recovery and Resiliency Services	Open	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	GEERT SMEKENS	Yes	BNPP TWINS	Input Geert Smekens.	Yes	Benelux						
1000084631	BT ITALIA SPA	ITALY	IT04952121004	N/A	N/A		G		Facility services for Data Center spaces Settimo	Yes	Infrastructure and Resiliency; Disaster Recovery and Resiliency Services	OPEN			N/A		CARLO MORO	Yes	All Customers using Infrastructure and Resiliency services		Yes	Italy	Ok -multicustomer order					
1000289096	VERIZON ITALIA SPA	ITALY	IT10134600153	N/A	N/A		G		Facility services for Data Center spaces Pero	Yes	Infrastructure and Resiliency; Disaster Recovery and Resiliency Services	OPEN			N/A		CARLO MORO	Yes	All Customers using Infrastructure and Resiliency services		Yes	Italy	Ok -multicustomer order					
	EQUINIX ENTERPRISES SRL	ITALY	IT07438980968	N/A	N/A		G		Facility services for Data Center spaces Cascia	Yes	Infrastructure and Resiliency; Disaster Recovery and Resiliency Services	OPEN			N/A		CARLO MORO	Yes	All Customers using Infrastructure and Resiliency services		Yes	Italy	Ok -multicustomer order					
	EQUINIX ENTERPRISES SRL	ITALY	IT07438980968	N/A	N/A		G		Facility services for Data Center spaces Basiglio	Yes	Infrastructure and Resiliency; Disaster Recovery and Resiliency Services	OPEN			N/A		CARLO MORO	Yes	All Customers using Infrastructure and Resiliency services		Yes	Italy	Ok -multicustomer order					
1000422154	DATA 4 SERVICES ITALY SRL	ITALY	IT08336040962	N/A	N/A		G		Facility services for Data Center spaces Cornaredo	Yes	Infrastructure and Resiliency; Disaster Recovery and Resiliency Services	OPEN			N/A		CARLO MORO	Yes	All Customers using Infrastructure and Resiliency services		Yes	Italy	Ok -multicustomer order					
1000442245	CLOUD EUROPE SRL	ITALY	IT08136670018	N/A	N/A		G		Facility services for Data Center spaces Roma Peroni	Yes	Infrastructure and Resiliency; Disaster Recovery and Resiliency Services	OPEN			N/A		CARLO MORO	Yes	All Customers using Infrastructure and Resiliency services		Yes	Italy	Ok -multicustomer order					
1000211195	AT&T	ITALY		N/A	N/A		H3		Network Cross Customer s Services	Yes	Infrastructure and Resiliency; Disaster Recovery and Resiliency Services	OPEN			N/A			Yes	All Customers		Yes	Italy	Ok -multicustomer order					
1000055429	ALGACOM AG	ITALY	CHE-108.286.160	N/A	N/A	4603110522	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  FCA NAFTA BATCH PROCESSING		No		Closed	6/1/2015	1/31/2016	N/A	GTS INFRA SVCS	DARIO PERRECA	Yes	FIAT GROUP AUTOMOBILES	IGS Project Number: IY38251	Yes	Italy	To be checked					
1000055429	ALGACOM AG	SWITZERLAND	CHE-108.286.160	N/A	N/A	4603174958	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  FCA NAFTA BATCH PROCESSING	services related to mailboxes moving to new infrastructure +  new mailbox provisioning tool new functionalities implementation	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	2/1/2016	12/31/2017	N/A	GTS INFRA SVCS	MARTA BALLIANO1	Yes	FCA & CNHi	IGS Project Number: IY38251	Yes	Italy	OK					
1000359273	AWB CONSULTING SRL	ITALY	IT05523980968	N/A	N/A	4603045862	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  CANONE MENSILE PER TUTTI GLI AMBIENTI PR		No		OPEN	10/1/2014	6/30/2019	N/A	GTS INFRA SVCS	ANDREA SIRONI	Yes	PERFORMANCE IN LIGHTING	IGS Project Number: IY40969	Yes	Italy	To be checked - Description					
1000431206	PUNTO COM SRL	ITALY	IT05292121000	N/A	N/A	4603048945	N	N  -  TECH SUBCON  -  SUBCON -PROGRAMMING T&M  -  TM T2BLZP FP4 13 OCT 2014 22 JUL 2016		No		Closed	10/13/2014	8/12/2016	N/A	GTS INFRA SVCS	GERARDO FREDELLA	Yes	TERNA RETE ITALIA SPA	IGS Project Number: IY42157	Yes	Italy	To be checked - Description					
1000376930	LASER S C AR L	ITALY	IT06934610962	N/A	N/A	4603172264	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  SERV. PROF. PER ISP A TASK 1		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	ALBERTO SCHIAVONE	Yes	INTESA SANPAOLO GROUP	IGS Project Number: IY29993	Yes	Italy	To be checked - Description					
1000324018	INFORMATION KNOWLEDGE SUPPLY SRL	ITALY	IT03435800283	N/A	N/A	4603079160	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  SERVIZIO DI STORAGE MANAGEMENT SU AMBIEN		No		OPEN	1/1/2015	12/31/2017	N/A	GTS INFRA SVCS	NICOLA CATTIODORO	Yes	SEC SERVIZI	IGS Project Number: IY50555	Yes	Italy	To be checked - Description					
1000410260	RES SRL RESEARCH FOR ENTERPRISE	ITALY	IT07883910965	N/A	N/A	4603187671	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  SERV. PROF. PER BCCSI - MIGRAZIONE BATX		No		Closed	3/21/2016	9/30/2016	N/A	GTS INFRA SVCS	MAURIZIO FABBRI1	Yes	BCC SISTEMI INFORMATICI	IGS Project Number: IY37885	Yes	Italy	To be checked - Description					
1000032059	ADM SERVICES SRL	ITALY	IT04884061005	N/A	N/A	4603089874	N	N  -  TECH SUBCON  -  SUBCON -PROGRAMMING T&M  -  TM T2C5GP OFFERTA RIF. PROT.14_162TRIS 0		No		OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ARCANGELO D AURIA1	Yes	ENAV S.P.A.	IGS Project Number: IY44144	Yes	Italy	To be checked - Description					
1000374217	PRESENT SPA	ITALY	IT06696370961	N/A	N/A	4603165398	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  SERV. PROF. SISTEMI IN AMBIENTI MAINFRAM		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	ENZO CENCI1	Yes	CONSORZIO OPERATIVO	IGS Project Number: IY37143	Yes	Italy	To be checked - Description					
1000374217	PRESENT SPA	ITALY	IT06696370961	N/A	N/A	4603165713	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  CONDUZIONE SISTEMISTICA GEN-SET 2016	system support services	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	1/1/2016	12/31/2018	N/A	GTS INFRA SVCS	MORENO PAISI	Yes	edison	IGS Project Number: IY31385	Yes	Italy	OK					
1000374217	PRESENT SPA	ITALY	IT06696370961	N/A	N/A	4603166083	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  PROGETTO MILANOE CLIENTE EDISON	Technical activities for Milanoe  project	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	1/1/2016	7/31/2017	N/A	GTS INFRA SVCS	MORENO PAISI	Yes	Edison	IGS Project Number: IY23930	Yes	Italy	OK					
1000374217	PRESENT SPA	ITALY	IT06696370961	N/A	N/A	4603168945	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  EDISON ATTIVITA A PROGETTO DA G1 A G7	change projects activities by catalog	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	1/18/2016	12/31/2017	N/A	GTS INFRA SVCS	MORENO PAISI	Yes	Edison	IGS Project Number: IY23930	Yes	Italy	OK					
1000374217	PRESENT SPA	ITALY	IT06696370961	N/A	N/A	4603169307	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  EDISON ATTIVITA A PROGETTO G8		No		Closed	1/18/2016	6/30/2017	N/A	GTS INFRA SVCS	MORENO PAISI	Yes	EDISON SPA	IGS Project Number: IY23930	Yes	Italy	To be checked - Description					
1000374217	PRESENT SPA	ITALY	IT06696370961	N/A	N/A	4603249650	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  LOTTO 2 YMSJOB SCHEDULING &MONITORING E	Scheduling and Monitornig Jobs for  travel offers	Yes	Mainframe Middleware Databases Servers (and Other) Storage Management	OPEN	1/12/2017	12/31/2017	N/A	GTS INFRA SVCS	LUCIANO FIORENTINI	Yes	trenitalia	IGS Project Number: IY54995	Yes	Italy	OK					
1000191079	OTS SPA	ITALY	IT02339140127	N/A	N/A	4603160721	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  PRESIDIO SISTEMISTICO ON SITE WHIRLPOOL		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	GIANLUCA PAVESI	Yes	WHIRLPOOL EMEA SPA	IGS Project Number: IY31693	Yes	Italy	To be checked - Description					
1000191079	OTS SPA	ITALY	IT02339140127	N/A	N/A	4603163423	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  SERVIZI A TASK - INFRASTRUCTURE SPECIALI		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	LEANDRO CATENA	Yes	TELECOM ITALIA SPA	IGS Project Number: IY49759	Yes	Italy	To be checked - Description					
1000191079	OTS SPA	ITALY	IT02339140127	N/A	N/A	4603172661	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  SERV. PROF. X GENERALI - GG		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	PIERO LUCHESI	Yes	GENERALI INFRASTRUCTURE	IGS Project Number: IY51775	Yes	Italy	To be checked - Description					
1000191079	OTS SPA	ITALY	IT02339140127	N/A	N/A	4603243927	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  SERVIZIO DI SUPPORTO ANNUALE IMS A CANON	man-days to cover the annual project requirements of the client in IMS area	Yes	Mainframe Middleware Databases Servers (and Other) Storage Management	OPEN	1/1/2017	12/31/2017	N/A	GTS INFRA SVCS	LEANDRO CATENA	Yes	Generali	IGS Project Number: IY49756	Yes	Italy	OK					
1000330408	CAPGEMINI BS SRL	ITALY	IT02588000105	N/A	N/A	4603112499	N	N  -  TECH SUBCON  -  SUBCON -PROGRAMMING T&M  -  SERVIZI PROFESSIONALI T&M		No		Closed	6/5/2015	12/31/2016	N/A	GTS INFRA SVCS	PIER MANNUCCI	Yes	PETRONAS LUBRICANTS ITALY	IGS Project Number: IY46042	Yes	Italy	To be checked - Description					
1000429376	PA ABS SRL PARTNERS ASSOCIATES	ITALY		N/A	N/A	4603124233	N	N  -  TECH SUBCON  -  SUBCON -PROGRAMMING T&M  -  TM T2CGMW 11 01 JUL 2015 30 JUN 2016		No		OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MARCO COCCIADIFE         RRO	Yes	INTESA SANPAOLO GROUP	IGS Project Number: IY29996	Yes	Italy	To be checked - Description					
1000429376	PA ABS SRL PARTNERS ASSOCIATES	ITALY		N/A	N/A	4603171758	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  SERV. PROF. PER GESTIONE SISTEMI ISP		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	MARCO COCCIADIFE         RRO	Yes	INTESA SANPAOLO GROUP	IGS Project Number: IY14124	Yes	Italy	To be checked - Description					
1000429376	PA ABS SRL PARTNERS ASSOCIATES	ITALY		N/A	N/A	4603173883	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  SERV. PROF. PER GESTIONE SISTEMI ISP SER		No		Closed	1/1/2016	12/31/2016	N/A	GTS INFRA SVCS	MARCO COCCIADIFE         RRO	Yes	INTESA SANPAOLO GROUP	IGS Project Number: IY29996	Yes	Italy	To be checked - Description					
1000345737	ATLANTICA SISTEMI SPA	ITALY	IT01871321004	N/A	N/A	4603140204	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  CANC. SICURA DATI PER SOTTOSISTEMA 3 SER		No		Closed	10/2/2015	12/31/2015	N/A	GTS INFRA SVCS	ALBERTO SCHIAVONE	Yes	INTESA SANPAOLO GROUP	IGS Project Number: IY39652	Yes	Italy	To be checked - Description					
1000351929	OLISISTEM ITQCONSULTING SPA	ITALY	IT09826481005	N/A	N/A	4603143353	N	N  -  TECH SUBCON  -  FP TS &CROWDSOURCING MANAGED SVCS  -  SERV. PROF. PER ISP  A TASK (1) SERVIZI		No		Closed	10/13/2015	1/31/2016	N/A	GTS INFRA SVCS	ALBERTO SCHIAVONE	Yes	INTESA SANPAOLO GROUP	IGS Project Number: IY29997	Yes	Italy	To be checked - Description					
